year,runup,latitude,longitude
1995,0.18,33.1,139.767
1981,0.06,34.9189,139.825
1993,4.95,42.234,139.551
1957,0.04,34.9,139.133
1960,0.5,35.133,139.667
1960,0.6,35.15,139.133
1940,1.5,41.367,139.817
1957,0.09,35.017,138.883
1960,0.62,35.5,139.767
1940,0.05,37.983,139.217
1958,0.09,34.9189,139.825
1960,0.35,35.267,139.2
1940,0.41,38.917,139.817
1498,0,34.867,138.333
1960,0.9,35.233,139.717
1983,0.73,38.467,139.267
1960,0.45,35.15,139.15
1944,1.5,34.733,138.75
1923,8.1,34.65,138.967
1983,1,38.033,139.3
1983,0.35,37.967,138.25
1707,0,34.967,138.383
1983,0.72,38.183,139.433
1983,1.2,38.183,139.433
1408,0,34.63,138.8
1983,0.6,37.433,138.6
1983,1.06,37.367,138.533
1854,0,35.31,139.48
1983,3,38.333,138.517
1983,0.78,37.183,138.25
1983,0.75,37.983,139.217
1966,0.1,34.9189,139.825
1545,0,34.8,139
1964,0.5,37.967,138.35
1964,0.5,38,138.283
1983,0.52,37.933,139.067
1616,0,37.9667,138.35
1964,0.4,37.833,138.383
1983,0.4,37.917,139.05
1854,0,35.03,138.94
1964,0.3,37.983,138.233
1983,0.36,37.817,138.283
1633,0,35.2,139.5
1986,0.11,34.217,139.133
2011,1.28,35.270361,139.687167
1986,0.11,34.617,138.883
2011,0.4,38.917,139.817
2013,0.14,34.9189,139.825
1986,0.12,34.6083,138.2222
1964,0.3,37.983,138.233
2011,1.3,35.65,139.767
2013,0.13,34.6083,138.2222
1751,2,37.1833,138.25
1732,2,33.1,139.767
1968,0.12,34.6083,138.2222
1986,0.07,34.783,139.383
2011,1.6,35.283,139.65
1964,0.5,38.083,138.25
1923,0,35.305,139.51
1986,0.1,33.1,139.767
2011,1.6,35.45,139.65
1990,0.16,34.783,139.383
1923,0,34.97,139.07
1964,1.4,37.633,138.767
2011,0.7,34.783,139.383
1990,0.15,34.9189,139.825
1964,0.9,37.967,138.533
2011,0.8,34.05,139.55
1990,0.23,34.217,139.133
1964,3,38.433,139.483
1923,0.3,34.57,139.76
2011,1.4,33.1,139.767
1994,0.11,35.45,139.65
2011,0.8,34.217,139.133
1994,0.08,35.283,139.65
1980,0.04,33.1,139.767
1854,10,34.667,138.95
1964,3.5,38.3,139.45
2011,1.2,33.133,139.8
1994,0.23,34.6083,138.2222
2011,0.9,35.256,139.16
1703,5.3,34.6333,138.8833
2011,0.2,37.917,139.05
1964,1.5,35.017,138.883
2011,0.1,38.467,139.267
1964,0,38.067,138.517
2011,2.17,35.306494,139.813528
1096,0,34.7,138.2
2011,0.85,35.078528,139.837806
1985,0.13,34.6083,138.2222
1964,0.18,35.15,139.617
1985,0.07,35.017,138.517
1703,0,34.917,139.817
1981,0.08,34.9189,139.825
1854,5,34.683,138.2
1972,0.13,34.617,138.883
1964,0.17,35.45,139.65
1972,0.16,34.6083,138.2222
1933,0.15,35.017,138.883
1995,0.07,33.1,139.767
1972,0.05,35.017,138.517
1972,0.09,34.067,139.483
1995,0.22,34.9189,139.825
1995,0.23,34.217,139.133
1978,0.11,34.9189,139.825
1923,3,35.66,139.55
1960,0.5,35.133,139.617
1995,0.2,34.617,138.883
1985,0.1,35.017,138.883
1923,4.5,35.66,139.55
1960,0.6,35.2,139.683
1965,0.1,34.7,139.4
1854,6.1,34.667,138.783
1985,0.18,33.1,139.767
1964,0.5,38,138.317
1923,1.8,35.31,139.41
1972,0.23,34.9189,139.825
1960,0.25,35.317,139.367
1986,0.15,34.9189,139.825
1995,0.06,34.6083,138.2222
1960,0.67,35.467,139.633
1923,12,34.783,139.383
1964,1.6,38.267,138.517
1990,0,34.7,139.4
1946,2,34.61,138.24
1964,1.5,38.183,138.483
1923,4.1,34.833,139.067
1993,19,42.07,139.47
1960,0.54,35.283,139.65
1993,30.6,42.103,139.423
1964,1,38.233,138.383
1923,13,34.75,139.416
1978,0.08,34.617,138.883
1923,0,35.02,138.48
1964,1,37.983,138.35
1923,7.2,35.046089,139.073589
1960,0.65,35.283,139.567
1964,0.8,37.883,138.433
1854,3,35.65,139.8
1968,2,42.2,139.54
1968,0.7,35.46,139.65
1965,0.04,34.783,139.383
1662,0,34.8,139
1944,2,35.03,138.94
1923,12,35.089,139.069
1965,0.28,35.15,139.617
1923,3,34.697,138.974
1964,4.93,38.367,139.467
1983,4.6,42.05,139.45
1923,2,34.95,139.56
1923,0.79,35.633,139.75
1944,2,34.7,139.4
1964,3.9,38.267,139.45
1964,1.4,37.167,138.183
1944,1.1,35.02,138.483
1923,7,34.57,139.76
1923,7.2,35.06,139.03
1899,0,35.133,138.7
1964,0.35,37.95,139.15
1923,3,36.33,139
1944,2.5,35.3,139.65
2010,0.34,34.6083,138.2222
1923,0.52,35.683,139.767
1982,0.09,34.9189,139.825
887,0,35.3,139.65
1983,0.53,39.933,139.7
1952,0.15,33.1,139.767
1982,0.07,34.9189,139.825
2004,0.36,34.9189,139.825
1923,5,35.267,139.567
1762,0,35.02,139.05
1980,0.07,34.9189,139.825
1923,6,35.11,139.1
2004,0.27,34.067,139.483
1984,0.13,34.9189,139.825
1703,10,34.783,139.383
1993,0.3,38.567,139.55
1923,9,34.97,139.07
1940,1,47.986,139.532
1952,0.05,33.1,139.767
1923,1,34.82,138.14
2004,0.21,34.05,139.55
1993,0.56,38.917,139.817
1923,1.5,35.309,139.483
1993,0.43,34.9189,139.825
2009,0.07,35.017,138.5
1933,0.07,35.017,138.517
1998,0.13,34.9189,139.825
1923,6,34.88,139.08
1984,0.11,33.1,139.767
2006,0.25,34.6083,138.2222
1896,0.07,35.167,139.617
1952,0.54,34.9189,139.825
1996,0.16,34.79,139.39
1993,0.06,35.45,139.65
1983,1.27,38.083,138.433
1993,0.06,35.283,139.65
1983,2.4,38.25,138.417
1923,10.3,34.917,139.817
1983,0.9,38.017,138.233
1993,0.3,34.6083,138.2222
1983,1.7,38.083,138.25
1993,0.2,35.017,138.517
1983,0.59,37.65,138.767
1993,0.14,35.017,138.883
1983,1.6,42.067,139.467
1993,0.05,35.65,139.767
1983,2.6,42.05,139.45
1983,3.5,43.05,139.45
1983,1.7,42.25,139.567
1983,4.2,42.167,139.417
1990,0.17,34.617,138.883
1983,1.7,42.233,139.567
1990,0.09,34.6083,138.2222
1990,0.04,35.017,138.883
1983,1.9,42.233,139.533
1990,0.15,33.133,139.8
1990,0.14,34.067,139.483
1983,2.2,42.167,139.517
1990,0.23,33.1,139.767
1983,1.2,42.15,139.517
1983,1.9,42.067,139.433
1990,0.15,34.217,139.133
1983,1.8,42.233,139.817
1983,1.2,42.217,139.833
1990,0.06,34.783,139.383
1991,0.09,33.1,139.767
1983,1.7,42.1,139.433
1993,0.5,39.933,139.7
1993,5.5,42.218,139.838
1993,4.95,42.25,139.55
1993,4,42.218,139.838
2011,1.78,35.313361,139.786028
2011,2.31,35.302083,139.823472
2011,1.82,35.672056,139.78325
2011,1.65,35.261444,139.734778
2011,1.26,34.621728,138.210403
2011,1.08,34.772656,139.041767
2011,1.63,34.674583,138.945675
1972,0.15,33.1,139.767
1972,0.21,34.9189,139.825
1972,0.03,35.15,139.617
1972,0.07,35.233,139.717
1979,0.3,35.583,139.466
1700,0,35,138.2
1979,0.07,34.9189,139.825
1979,0.09,34.6083,138.2222
1979,0.05,35.65,139.767
1979,0.06,33.1,139.767
1980,0.04,34.067,139.483
1980,0.09,34.9189,139.825
1968,0.05,34.82,138.14
1968,0.1,35.017,138.517
1968,0.09,35.65,139.767
1964,0.2,35.05,138.983
1964,1,38.75,139.717
1964,0.52,39.183,139.55
1964,1.5,38.633,139.583
1964,1.4,38.783,139.75
1854,5.7,34.667,138.95
1854,6.7,34.67,138.97
1993,0.23,34.9189,139.825
1854,0,35.45,139.65
1741,10,41.51,139.37
1741,90,38,138.5
1747,0,34.8,139
1975,0.1,34.9189,139.825
1677,4,33.1,139.77
1923,1.7,35.3,139.65
1703,5,35.089,139.069
1703,8.8,34.56,139.56
1944,2,34.83,138.58
1498,0,35.309,139.55
1703,3,33.1,139.77
1703,6,34.81,139.08
1703,4,35.256,139.16
1703,5,35.046089,139.073589
1994,0.18,34.9189,139.825
1970,0.03,34.617,138.883
1970,0.05,34.6083,138.2222
1995,0.11,33.133,139.8
1971,0.05,34.9189,139.825
1995,0.27,34.783,139.383
1971,0.05,34.6083,138.2222
1995,0.18,33.1,139.767
1971,0.03,35.017,138.883
1995,0.17,34.217,139.133
1971,0.07,35.017,138.883
1995,0.12,34.617,138.883
1976,0.09,34.9189,139.825
1993,6,42.35,139.784
1923,6,35.2,139.28
1995,0.05,34.6083,138.2222
1983,0.13,38.183,139.433
2007,0.07,34.6083,138.2222
1923,9,34.97,139.12
1293,0,35.309,139.55
1970,0.03,35.3,139.48
1995,0.11,33.133,139.8
1970,0.04,34.6083,138.2222
1923,6,34.917,139.817
1995,0.2,34.783,139.383
1403,0,35.31,139.54
1970,0.04,34.9189,139.825
1995,0.15,33.1,139.767
1923,3,35.14,139.619
1408,0,35.31,139.54
1993,0.64,38.083,138.433
1994,0.07,35.017,138.517
1995,0.12,34.9189,139.825
1985,0.11,34.9189,139.825
1964,1.6,38.833,139.783
1993,0.71,38.467,139.267
1923,2,34.63,138.91
1974,0.04,34.9189,139.825
1964,0,38.917,139.817
1964,1.6,38.883,139.8
2006,0.7,34.067,139.483
2001,0.12,34.6083,138.2222
1993,0.26,37.95,139.15
1974,0.05,34.217,139.133
1964,1,38.7,139.667
1965,0.02,34.87,139.11
1969,0.1,34.067,139.483
1974,0.06,34.617,138.883
2001,0.04,34.783,139.383
1993,0.45,37.183,138.25
2011,1.56,34.60975,138.217306
1964,1.51,38.767,139.733
1855,1,34.667,138.95
2004,0.63,34.217,139.133
1969,0.27,34.9189,139.825
1964,0,38.683,139.633
2004,0.93,34.217,139.133
1993,0.33,37.983,139.217
1960,0.5,35.25,139.717
1974,0.08,34.6083,138.2222
1986,0.09,34.067,139.483
1961,0.18,34.9189,139.825
1969,0.06,34.217,139.133
1993,0.27,37.933,139.067
1974,0.04,35.017,138.883
1964,0.07,33.1,139.767
1993,0.8,38.183,139.433
1857,0,35.06,138.53
2011,0.84,35.089444,139.077278
1964,0.8,39.867,139.75
1974,0.06,34.9189,139.825
1969,0.1,34.617,138.883
1993,0.96,37.9,139
1964,0.06,35.017,138.517
2000,0.06,34.067,139.483
1965,0,34.6083,138.2222
2011,1.95,34.919167,139.825278
1993,0.34,37.817,138.283
1974,0.03,34.617,138.883
1969,0.13,34.6083,138.2222
1953,0.05,33.1,139.767
1964,1.1,38.2,138.35
1964,0.17,34.82,138.14
2012,0.11,34.9189,139.825
1993,0.51,37.65,138.767
1964,0.17,35.3,139.65
1974,0.09,34.6083,138.2222
1993,2.4,42.08,139.5
2011,1.25,35.025389,138.897667
1993,9.35,42.09,139.43
1897,0.03,35.167,139.617
1964,0.3,34.6083,138.2222
1993,0.5,37.667,138.783
1993,8.15,42.14,139.42
1897,0,34.9189,139.825
1993,0.54,37.367,138.533
1922,0.03,35.167,139.617
1993,1.7,42.14,139.52
1964,1.81,38.55,139.55
2011,2.78,35.667694,139.781944
1964,0.02,47.43,138.98
2011,1.65,35.261444,139.734778
1964,1.37,38.917,139.817
1993,6.5,42.15,139.42
1965,0.1,34.82,138.14
1964,1,38.75,139.717
2011,1.02,35.206278,139.608889
1965,0.35,34.9189,139.825
1968,0.16,34.9189,139.825
2011,1.84,35.332722,139.623472
1965,0.3,34.65,138.83
2011,1.19,35.220472,139.713083
1968,0.08,34.217,139.133
1965,0.2,35.69,139.75
1975,0.07,34.6083,138.2222
2009,0.17,35.017,138.883
1965,0.1,35.3,139.65
1970,0.04,34.9189,139.825
1969,0.18,34.9189,139.825
1968,0.09,34.617,138.883
1965,0.12,35.3,139.483
1946,0.5,35.05,139.083
1855,0,35.65,139.8
1775,0,35.2,139.5
1946,0.34,34.9,139.133
1998,0.1,35.217,139.633
1775,0,34.8,139
1998,0.14,34.617,138.85
1946,2,34.6,138.233
1993,6.3,42.067,139.433
1998,0.1,34.87,139.11
1993,6.2,42.383,139.819
1998,0.1,33.1,139.767
1946,3,34.667,138.95
1897,1.2,38.48,139.52
1952,0.05,35.45,139.65
1964,0.1,38.5,139.55
1946,1,35.017,138.883
1957,0,36,138
1964,1.36,38.48,139.52
1241,0,35.283,139.567
1995,0.1,33.1,139.767
1732,0,34.7,138.95
1964,2.8,34.63,138.91
1241,0,35.309,139.55
1996,0.78,34.9189,139.825
1968,0.11,34.6083,138.2222
1605,0,35.14,139.6192
1964,0.58,42.22,139.55
1782,0,35.32,139.4
1980,0.08,34.217,139.133
1996,0.23,34.783,139.383
1605,0,33.1,139.77
1510,0,34.6,138.2
1980,0.31,34.783,139.383
1605,0,34.7667,138.7667
1980,0.05,34.783,139.417
1571,0,37.12,138.24
1996,0.1,35.45,139.65
1983,0.16,38.083,138.433
1996,0.5,34.6083,138.2222
1498,0,33.1,139.767
1980,0.05,35.15,139.617
1896,0,35.6,139.76
1996,0.16,35.017,138.517
1703,10,34.917,139.817
1980,0.05,35.3,139.483
1996,0.56,35.017,138.883
1980,0.05,35.267,139.567
1996,0.08,35.65,139.767
1980,0.02,35.317,139.367
1703,2,35.62,139.73
1707,0,34.8,139
1707,5.5,34.63,138.18
1707,3.6,34.667,138.95
1707,0,34.83,138.58
1633,0,35.089,139.069
1960,1.3,34.917,139.817
1953,0.13,35.017,138.883
1978,0.16,34.93,139.83
1980,0.1,35.167,139.617
1980,0.1,35.3,139.48
1980,0.1,35.267,139.567
1980,0.1,34.97,139.07
1980,0.1,34.217,139.133
1980,0.1,35.15,139.15
1980,0.1,34.65,138.83
1964,1.9,38.05,139.33
1964,1.4,37.917,139.05
1964,5.8,38.15,139.417
1944,1.6,34.667,138.95
1944,2.1,34.667,138.95
1993,6,42.191,139.424
1944,2.5,34.667,138.95
1944,1.6,34.6,138.217
2004,0.3,34.617,138.85
1994,0.13,35.017,138.883
1982,0.19,33.1,139.767
1953,0.17,34.783,139.383
1960,0.56,35.633,139.767
1854,0,35.117,138.8
1854,0,35.05,138.517
1996,0.86,33.1,139.767
1257,0,35.2,139.5
1997,0.12,34.783,139.383
1964,0.12,35.017,138.883
2001,0.12,34.9189,139.825
1964,0.06,34.783,139.383
1994,0.13,35.65,139.767
1964,0.1,35.65,139.767
1994,0.16,33.1,139.767
1972,0.12,34.617,138.883
1994,0.14,34.9189,139.825
1972,0.16,34.6083,138.2222
1972,0.09,34.067,139.483
1993,1.7,42.19,139.52
1972,0.02,34.783,139.383
1993,1.65,42.21,139.55
1972,0.21,33.1,139.767
1993,5.35,42.07,139.48
1972,0.15,34.9189,139.825
1993,6.3,42.1,139.433
1972,0.07,35.233,139.717
1993,15.3,42.12,139.43
2004,0.43,34.9189,139.825
1994,0.16,33.1,139.77
2004,0.26,34.783,139.383
2005,0.23,34.9189,139.825
2004,0.49,34.067,139.483
1703,5,35.02,139.05
2004,0.37,34.05,139.55
2004,0.58,34.617,138.85
1703,10,34.6833,139.4333
2004,0.33,35.017,138.883
1933,0.26,34.917,139.817
2004,0.4,34.6083,138.2222
1923,0,35.2,139.1333
2002,0.08,34.9189,139.825
1923,6,35.309,139.55
2002,0.08,34.217,139.133
2009,0.2,34.6083,138.2222
1975,0.17,34.6083,138.2222
1975,0.28,33.1,139.767
1975,0.12,34.067,139.483
1975,0.12,34.9189,139.825
1960,0.29,33.133,139.8
1960,0.49,34.783,139.383
1980,0.02,35.233,139.717
1980,0.04,35.15,139.15
1980,0.07,35.3,139.317
1980,0.05,34.9,139.133
1980,0.04,34.617,138.883
1972,0.12,34.617,138.883
1972,0.21,34.6083,138.2222
1972,0.08,33.133,139.8
1972,0.12,34.067,139.483
1972,0.04,34.783,139.383
1972,0.17,33.1,139.767
1973,0.1,34.9189,139.825
1975,0.1,34.217,139.133
1975,0.2,34.067,139.483
1975,0.09,33.1,139.767
1975,0.05,34.6083,138.2222
1975,0.22,34.067,139.483
1975,0.22,34.9189,139.825
1975,0.12,34.617,138.883
1996,0.86,33.1,139.767
1995,0.13,34.9189,139.825
1995,0.04,35.45,139.65
1995,0.14,34.6083,138.2222
1703,6,35.22,139.72
1996,0.09,34.9189,139.825
1995,0.04,35.017,138.517
1995,0.07,34.783,139.383
1983,0.09,38.467,139.267
1952,0.09,34.9189,139.825
1996,0.06,34.617,138.883
1996,0,34.867,138.333
1998,0.11,34.067,139.483
1964,0.33,34.9189,139.825
1998,0.13,34.9189,139.825
1940,0,38,138.5
1983,0.13,37.367,138.533
1998,0.11,34.783,139.383
1996,0.08,34.6083,138.2222
1996,0,33.1,139.767
1965,0.13,35.167,139.817
1983,0.15,37.183,138.25
1998,0.22,34.067,139.483
1965,0.35,34.9189,139.825
1998,0.1,34.9189,139.825
1998,0.14,34.617,138.883
1996,0.13,34.9189,139.825
2005,0.15,34.067,139.483
1993,32,42.17,139.52
1998,0.05,34.6083,138.2222
1983,0.06,37.817,138.283
1998,0.18,34.783,139.383
1993,9,42.27,139.78
1997,0.06,34.617,138.883
1998,0.1,34.9189,139.825
1999,0.14,34.9189,139.825
1993,11.4,42.08,139.43
1983,0.09,38.567,139.55
1999,0.12,34.6083,138.2222
2002,0.06,34.067,139.483
1708,0,35.15,139.8
1732,0,33.1,139.767
2002,0.1,33.1,139.767
1968,0.88,42.2,139.54
1999,0.05,35.017,138.517
1997,0.06,34.6083,138.2222
1983,0.11,38.917,139.817
1931,0.3,35.02,138.48
1448,0,37.5,138.2
1999,0.09,35.017,138.883
1997,0.05,35.017,138.883
1984,0.13,34.9189,139.825
1699,0,35.066,138.54
2000,0.03,34.9189,139.825
1433,0,34.9,139.5
1997,0.09,34.067,139.483
1833,0,37.95,139.03
1984,0.2,35.02,138.48
1833,0,38,138.5
2014,0.13,34.9189,139.825
1968,0.1,34.63,138.91
1964,2.8,38.183,139.433
1923,1.2,35.209,139.614
2014,0.12,34.6083,138.2222
1984,0.29,34.217,139.133
1406,0,34.4,138.4
1996,0.09,34.617,138.883
1923,1.5,35.65,139.8
1960,0.7,35.65,139.767
1984,0.08,34.617,138.883
1257,0,35.2,139.5
1994,0.18,34.9189,139.825
1877,0.7,35.65,139.8
1923,2.8,35.05,139.83
1703,0,35.309,139.55
1923,3,35.237,139.602
1994,0.08,34.783,139.383
1984,0.06,33.133,139.8
1241,0,35.2,139.4
1923,7.5,35.02,139.05
1939,0.05,38.917,139.817
1868,0,34.667,138.95
1703,4,35.317,139.367
1984,0.08,34.067,139.483
1923,3,35.276,139.572
2000,0,33.901,139.376
1923,4.5,35.04,139.09
1952,0.03,34.9,139.133
1868,0,35.46,139.65
1940,1,42.25,139.567
2005,0.24,34.217,139.133
1923,5,35.23,139.65
2007,0,38,138.5
1984,0.12,34.783,139.383
2009,0,34.743,138.264
1933,0.1,35.167,139.617
2005,0.23,34.783,139.383
1939,0,39.96,139.82
1946,4.1,36.29,138.24
2005,0.1,33.133,139.8
1855,0,35.65,139.8
1984,0.5,33.1,139.767
1923,0,35.089,139.069
2012,0.11,34.6083,138.2222
1964,0.6,39.967,139.783
1939,0,39.968,139.78
2005,0.39,34.05,139.55
1792,5,35.305,139.819
1960,0.67,35.67,139.77
2012,0.13,34.9189,139.825
1762,0,38.1,138.7
1984,0.07,33.1,139.767
1964,0.3,39.865,139.751
1968,0.1,34.217,139.133
2005,0.16,34.067,139.483
1952,1.2,34.6,138.85
1939,0.9,39.975,139.76
1968,0,34.7,139.4
1747,0,33.1,139.8
1923,6,35.15,139.15
1946,3.8,35.3744,139.4347
2005,0.09,34.617,138.85
1946,2,34.78,139.45
1944,1,34.667,138.967
1960,1,35.05,139.083
1978,0,34.809,139.259
1952,1.5,34.667,138.95
1939,0,39.98,139.73
1975,0.1,34.617,138.883
1946,4.3,35.06,138.53
1944,1.2,34.617,138.217
1960,0.75,34.617,138.133
863,0,37.1,138
1952,0.47,35.017,138.883
1964,0,38.119,138.434
1975,0.09,33.1,139.767
1960,0.7,34.9,139.133
1946,3.3,36.13,139.45
2000,0,34.221,139.131
1939,0,40,139.7
1923,0,35.309,139.55
2011,1.15,35.295722,139.555422
1978,0.08,34.067,139.483
1964,1.6,38.467,139.25
2011,1.25,35.332569,139.634753
1978,0.11,34.9189,139.825
1939,0,39.95,139.722
1960,1,34.967,139.1
1968,0,34.7,139.4
1978,0.09,34.683,139.45
1953,0.05,33.1,139.767
1978,0.35,34.783,139.383
1978,0.05,34.783,139.417
1854,10.5,34.88,139.08
1953,0.48,34.917,139.817
1953,0.8,34.6,138.85
1978,0.07,35.3,139.483
1978,0.02,35.233,139.717
1953,0.14,34.9,139.133
1923,1.8,35.04,139.17
1978,0.07,35.3,139.317
1854,0,34.67,138.97
1923,6,34.67,138.98
1854,5,34.733,138.217
1833,9,38.75,139.733
1707,0,33.1,139.77
1927,0.15,34.9189,139.825
2000,0.07,34.783,139.383
2000,0.03,34.617,138.883
2000,0.07,34.783,139.383
1833,0,38.776,139.75
2000,0.14,34.067,139.483
1833,0,38.75,139.717
1983,5,40,139.7
1833,0,38.7167,139.6833
1833,0,38.7,139.654
1964,0.2,38.083,138.433
1964,0.24,38.183,139.433
1964,0.12,37.933,139.067
1964,0.09,37.967,139.15
1964,0.08,37.867,138.917
1973,0.06,34.617,138.883
1973,0.13,34.6083,138.2222
1964,0.8,39.867,139.783
1964,0.53,38.033,138.25
1964,1.5,37.867,138.417
1964,2.3,38,138.55
1978,0.04,34.9,139.133
1978,0.06,33.1,139.767
1964,2.4,37.933,139.05
1923,1.3,35.05,139.833
1964,3.6,38.517,139.533
1961,0.03,35.15,139.617
1964,1.5,37.167,138.2
1961,0.02,33.1,139.767
1964,0.5,37.983,138.267
1964,2.5,38.317,139.45
1964,0.5,38.083,138.25
1964,3.38,38.183,139.433
1964,0.1,37.933,138.5
1589,0,34.967,138.383
1923,0,35.683,139.767
1923,0,35.633,139.75
1923,0,35.3,139.65
1972,0.2,34.9189,139.825
1906,0.08,35.167,139.617
1906,0,35.66,139.55
1923,7.2,35.04,139.07
1958,0,34.9,139.133
1990,0.32,34.9189,139.825
1958,0.17,34.6083,138.2222
1990,0.19,33.1,139.77
1952,0.1,34.9189,139.825
1968,0.14,34.067,139.483
1968,0.24,34.9189,139.825
1960,1.25,35.167,139.833
1964,1.5,38.267,138.433
1964,1.1,37.533,138.683
1919,0.04,35.167,139.617
1964,1.15,37.367,138.533
1968,0.75,39.967,139.783
1980,0.08,34.6083,138.2222
1952,2.8,33.1,139.767
1980,0.05,35.017,138.883
1952,0.3,33.1,139.767
1953,1.82,34.917,139.817
1953,0.8,34.667,138.95
1953,1.8,34.917,139.817
1960,1.21,34.9189,139.825
1960,1,34.633,138.2
1944,2,34.6,138.233
1944,2,34.683,138.2
1960,1.15,34.733,139
1964,0,40.4,138.9
1944,1,34.65,138.967
1974,0,34.6,138.7
1960,0.5,34.65,138.067
1944,1.1,35.017,138.883
1960,1.9,34.6083,138.2222
1983,0,41.346,139.099
1960,1.09,35.017,138.517
1946,0.12,34.9,139.133
1960,1.14,34.667,138.95
1983,0,40.237,139.023
1960,1,35.133,138.7
1946,0.05,35.017,138.883
1982,0,33.826,139.434
1933,0.07,35.45,139.65
1968,0.28,34.6083,138.2222
1946,0.37,34.917,139.817
1980,0,34.808,139.181
1970,0.03,34.217,139.133
1972,0.23,34.9189,139.825
1972,0.13,34.217,139.133
1802,0,37.7,138.3
1979,0.06,34.617,138.883
1993,5.3,42.536,139.835
1520,0,34.63,138.8
2009,0,34.87,139.11
1965,0,34.9,139
1703,3,34.667,138.95
1972,0.04,34.217,139.133
2009,0.1,34.067,139.483
1704,0,34.8,138.6
1972,0.06,35.15,139.617
1854,0,35.14,139.619
1716,0,34.73,139.4
1972,0.05,35.3,139.483
2011,1.42,34.6083,138.2222
